vehicle_lat,vehicle_long,nearest_city,state_admin1,country_code
30.00648941,-70.1352894,Hamilton,Hamilton city,BM
47.99278618,-109.540603,Havre,Montana,US
43.87232139,-116.6635017,Emmett,Idaho,US
42.15833203,-104.8564987,Wheatland,Wyoming,US
31.15775038,-72.53328987,Buxton,North Carolina,US
32.10696286,-113.6143891,Wellton,Arizona,US
30.54464836,-118.8384581,Santa Anita,Baja California,MX
38.85609853,-75.27403269,Milton,Delaware,US
46.7499446,-94.37578062,Pequot Lakes,Minnesota,US
34.06917606,-90.8468753,Shelby,Mississippi,US
36.4278876,-82.07172496,Hunter,Tennessee,US
41.06243523,-101.7008873,Ogallala,Nebraska,US
30.68848149,-70.13092455,Hamilton,Hamilton city,BM
38.15952735,-117.643516,Tonopah,Nevada,US
30.11358441,-119.4039545,Santa Anita,Baja California,MX
47.30704435,-71.28157198,Chateau-Richer,Quebec,CA
32.79180214,-102.8176182,Denver City,Texas,US
46.16017403,-72.46408169,Nicolet,Quebec,CA
35.64662214,-71.73143246,Buxton,North Carolina,US
32.94142873,-112.8865749,Gila Bend,Arizona,US
44.24448666,-90.72045608,Black River Falls,Wisconsin,US
49.71468956,-73.80999502,Chibougamau,Quebec,CA
30.00006557,-118.2061585,Las Brisas,Baja California,MX
37.54930605,-102.4064064,Springfield,Colorado,US
46.67873508,-104.5405965,Baker,Montana,US
30.30858891,-118.7571605,Rodolfo Sanchez Taboada,Baja California,MX
39.17669164,-88.77262565,Altamont,Illinois,US
31.41677608,-74.46638651,Harkers Island,North Carolina,US
40.64453877,-70.08784247,Nantucket,Massachusetts,US
30.00101874,-83.61332712,Perry,Florida,US
47.21142288,-70.00008446,La Pocatiere,Quebec,CA
30.17794897,-70.0339543,Hamilton,Hamilton city,BM
37.66082051,-116.6976868,Goldfield,Nevada,US
45.22942028,-82.76643167,Alpena,Michigan,US
31.73957357,-103.6296208,Mentone,Texas,US
30.03344852,-84.50763625,Crawfordville,Florida,US
47.22296796,-118.4998596,Ritzville,Washington,US
37.71558104,-89.74039324,Perryville,Missouri,US
31.42927274,-70.49847555,Hamilton,Hamilton city,BM
41.60646846,-106.1655516,Laramie,Wyoming,US
32.55216072,-72.60746,Buxton,North Carolina,US
35.13054397,-93.72544852,Paris,Arkansas,US
30.08568261,-86.28869975,Seaside,Florida,US
43.50747892,-84.12000493,Freeland,Michigan,US
49.98972871,-90.48748061,Atikokan,Ontario,CA
46.24623167,-87.70947029,West Ishpeming,Michigan,US
30.00253728,-76.71774174,Cooper's Town,North Abaco,BS
48.33802385,-88.19280665,Eagle River,Michigan,US
42.86772315,-116.9560826,Murphy,Idaho,US
38.10287122,-70.20078713,Nantucket,Massachusetts,US
31.27297153,-70.05321893,Hamilton,Hamilton city,BM
38.63126482,-97.12895014,Herington,Kansas,US
37.67329911,-96.6894286,Clay Center,Kansas,US
38.18903138,-102.9008271,Lamar,Colorado,US
34.70366071,-70.42495149,Buxton,North Carolina,US
35.45641275,-93.32532939,Lamar,Arkansas,US
43.67514385,-108.1506365,Thermopolis,Wyoming,US
37.23866285,-81.25194322,Bluefield,Virginia,US
38.81517443,-88.17326526,Olney,Illinois,US
49.0338444,-92.66206872,Dryden,Ontario,CA
30.03130873,-107.2172685,Buenaventura,Chihuahua,MX
31.1546521,-91.04900753,Centreville,Mississippi,US
43.98099502,-83.7679005,Standish,Michigan,US
47.11933183,-116.1162487,Wallace,Idaho,US
34.822791,-108.5674252,Black Rock,New Mexico,US
46.3732721,-74.56748395,Mont-Tremblant,Quebec,CA
44.61555074,-119.9574735,Fossil,Oregon,US
30.00190207,-76.96647159,Cooper's Town,North Abaco,BS
41.15716838,-103.0123647,Sidney,Nebraska,US
34.41116015,-75.14414796,Buxton,North Carolina,US
32.33577637,-117.308363,La Esperanza [Granjas Familiares],Baja California,MX
30.1159276,-117.0679786,Pueblo Benito Garcia,Baja California,MX
49.41686105,-119.9968835,Summerland,British Columbia,CA
37.22483506,-98.52039251,Medicine Lodge,Kansas,US
48.09056501,-71.97723774,Metabetchouan-Lac-a-la-Croix,Quebec,CA
30.27512869,-70.82306906,Hamilton,Hamilton city,BM
48.9874034,-89.11304492,Thunder Bay,Ontario,CA
35.8057209,-71.44865314,Buxton,North Carolina,US
47.47674068,-79.00566273,Saint-Bruno-de-Guigues,Quebec,CA
46.09169367,-75.13963238,Saint-Andre-Avellin,Quebec,CA
49.71971144,-72.17256922,Pont Rouge,Quebec,CA
35.60423992,-73.03383223,Buxton,North Carolina,US
30.89856228,-101.9593356,Iraan,Texas,US
49.92005146,-72.31137321,Dolbeau-Mistassini,Quebec,CA
39.70738444,-75.95883489,Oxford,Pennsylvania,US
47.10770169,-71.59705947,Fossambault-sur-lac,Quebec,CA
41.88644796,-71.15277414,Taunton,Massachusetts,US
31.99148596,-119.9060602,Avalon,California,US
39.00641703,-119.832707,Kingsbury,Nevada,US
34.48889162,-118.1192898,Vincent,California,US
33.70382149,-87.51571344,Berry,Alabama,US
46.90912702,-72.08354709,Saint-Marc-des-Carrieres,Quebec,CA
40.95019702,-84.9181466,Monroeville,Indiana,US
39.49873691,-93.21968194,Keytesville,Missouri,US
30.24470338,-113.0927918,La Libertad,Sonora,MX
49.73537639,-76.21676976,Lebel-sur-Quevillon,Quebec,CA
38.9539306,-110.912969,Ferron,Utah,US
30.00139633,-70.98004566,Hamilton,Hamilton city,BM
40.16212162,-70.43770263,Nantucket,Massachusetts,US
30.06096643,-71.6621972,Marsh Harbour,Central Abaco,BS
31.08066903,-79.90563051,Tybee Island,Georgia,US
30.00015484,-104.3397025,Presidio,Texas,US
33.53848596,-103.3426559,Lovington,New Mexico,US
38.67715241,-80.87246148,Sutton,West Virginia,US
49.27939726,-74.02563194,Chibougamau,Quebec,CA
34.65321742,-112.727157,Williamson,Arizona,US
37.86371955,-81.80563755,Mallory,West Virginia,US
30.73863709,-79.50517582,Tybee Island,Georgia,US
48.8985398,-73.72512481,Normandin,Quebec,CA
47.89760332,-71.40214949,Jonquiere,Quebec,CA
38.99202544,-71.91724887,Westhampton Beach,New York,US
48.20438715,-104.9932221,Wolf Point,Montana,US
48.99502126,-109.0038187,Chinook,Montana,US
30.14690694,-75.16433554,Cooper's Town,North Abaco,BS
31.52460882,-70.16645722,Hamilton,Hamilton city,BM
46.91594266,-74.90374033,Riviere-Rouge,Quebec,CA
39.56884475,-80.15639625,Barrackville,West Virginia,US
37.72414194,-111.9243601,Panguitch,Utah,US
30.18253781,-72.2913486,Marsh Harbour,Central Abaco,BS
31.88480511,-99.17432858,Bangs,Texas,US
48.02863899,-111.5035524,Conrad,Montana,US
43.93834996,-70.05640979,Lisbon Falls,Maine,US
30.05697619,-77.68963181,Cooper's Town,North Abaco,BS
39.13562843,-88.57543088,Effingham,Illinois,US
35.4673335,-119.9317454,Lost Hills,California,US
36.00234098,-107.5249854,Crownpoint,New Mexico,US
30.04772379,-70.9559913,Hamilton,Hamilton city,BM
47.83922181,-70.448587,La Malbaie,Quebec,CA
31.13462764,-78.43629861,Folly Beach,South Carolina,US
30.88439787,-70.68363067,Hamilton,Hamilton city,BM
47.07242371,-73.37661021,Saint-Michel-des-Saints,Quebec,CA
42.03096419,-76.67332318,South Waverly,Pennsylvania,US
30.12804575,-70.24666281,Hamilton,Hamilton city,BM
35.2277738,-80.01269336,Mount Gilead,North Carolina,US
39.18200871,-71.64728243,Southampton,New York,US
37.35197941,-102.5350729,Springfield,Colorado,US
37.90418903,-93.93062904,El Dorado Springs,Missouri,US
35.16630658,-70.16132115,Buxton,North Carolina,US
45.03337426,-70.00047658,Kingfield,Maine,US
37.82836754,-95.75405977,Yates Center,Kansas,US
46.05568244,-79.82182498,North Bay,Ontario,CA
37.20179376,-78.39107955,Hampden Sydney,Virginia,US
31.52693304,-116.4814513,Benito Garcia (El Zorrillo),Baja California,MX
30.01214926,-102.1327304,Sanderson,Texas,US
30.18769984,-80.33563253,Saint Augustine Beach,Florida,US
46.21515754,-77.54820634,Deep River,Ontario,CA
31.49440197,-70.00219845,Hamilton,Hamilton city,BM
32.98372488,-70.01203835,Hamilton,Hamilton city,BM
30.57754053,-115.8044359,Colonia Nueva Era,Baja California,MX
35.67303705,-86.17449389,New Union,Tennessee,US
30.1548168,-119.890102,Avalon,California,US
30.06887567,-110.1192644,Huepac,Sonora,MX
44.20889652,-101.4056574,Philip,South Dakota,US
47.67812309,-90.69960103,Grand Marais,Minnesota,US
32.459808,-70.02612634,Hamilton,Hamilton city,BM
34.2196902,-70.95406509,Buxton,North Carolina,US
49.40430851,-80.90131226,Iroquois Falls,Ontario,CA
46.61012548,-70.00421071,Montmagny,Quebec,CA
49.40833324,-72.53974697,Albanel,Quebec,CA
30.87106849,-70.69348659,Hamilton,Hamilton city,BM
31.50863867,-105.2974325,Sierra Blanca,Texas,US
44.95154683,-82.18514199,Tobermory,Ontario,CA
35.82395914,-70.07497016,Nantucket,Massachusetts,US
32.1086839,-70.00062933,Hamilton,Hamilton city,BM
40.02815184,-95.28905843,Mound City,Missouri,US
46.61980569,-86.32688598,Munising,Michigan,US
39.5949915,-80.67802285,New Martinsville,West Virginia,US
49.08488745,-70.0003572,Forestville,Quebec,CA
43.71955986,-84.2478068,Midland,Michigan,US
30.04112879,-84.71724119,Carrabelle,Florida,US
44.79555369,-70.1231336,Strong,Maine,US
49.8493143,-83.14039841,Hearst,Ontario,CA
30.57161489,-71.87578907,Buxton,North Carolina,US
45.40207718,-102.892322,Bison,South Dakota,US
30.02469999,-77.54586146,Cooper's Town,North Abaco,BS
39.10337541,-100.1514179,WaKeeney,Kansas,US
30.01233912,-103.421605,Alpine,Texas,US
40.1493719,-103.1093321,Akron,Colorado,US
37.79271653,-97.24588499,Kechi,Kansas,US
34.85905163,-73.05671005,Buxton,North Carolina,US
31.78835227,-112.4762666,Sonoyta,Sonora,MX
34.19026298,-74.55029292,Buxton,North Carolina,US
44.46272524,-86.00702482,Beulah,Michigan,US
34.37015574,-112.3961065,Mayer,Arizona,US
42.99319009,-71.12903419,Fremont,New Hampshire,US
30.91837661,-76.27191089,Southport,North Carolina,US
44.10885672,-71.4316162,Deerfield,New Hampshire,US
41.13145094,-119.0631872,Lovelock,Nevada,US
30.8022429,-73.22458921,Buxton,North Carolina,US
30.1197918,-98.84616769,Fredericksburg,Texas,US
42.86095221,-70.29353733,Rockport,Massachusetts,US
37.26384398,-102.8284385,Springfield,Colorado,US
43.33463415,-118.1442833,Burns,Oregon,US
38.84659468,-74.66471894,North Wildwood,New Jersey,US
34.28216983,-72.14928433,Buxton,North Carolina,US
48.6264792,-106.7304556,Glasgow,Montana,US
49.80757062,-82.08338135,Kapuskasing,Ontario,CA
35.91689561,-81.08662911,Stony Point,North Carolina,US
48.03209282,-119.4272922,Bridgeport,Washington,US
41.14963044,-108.6951084,Rock Springs,Wyoming,US
34.82334497,-104.6677291,Santa Rosa,New Mexico,US
37.39360932,-101.9313898,Johnson,Kansas,US
33.71582148,-100.5372831,Guthrie,Texas,US
30.18780382,-72.83043984,Marsh Harbour,Central Abaco,BS
46.51622105,-79.79770524,North Bay,Ontario,CA
49.41828362,-108.8518637,Shaunavon,Saskatchewan,CA
31.56064931,-75.98576185,Kure Beach,North Carolina,US
47.76411146,-117.2182896,Trentwood,Washington,US
46.32157094,-70.41798873,Saint-Come--Liniere,Quebec,CA
31.40147996,-72.58143201,Buxton,North Carolina,US
37.21671194,-90.11092103,Marble Hill,Missouri,US
45.54883457,-119.896079,Boardman,Oregon,US
48.29450958,-106.0344986,Wolf Point,Montana,US
34.82609118,-70.22136089,Buxton,North Carolina,US
38.89912921,-75.96705743,Ridgely,Maryland,US
48.11838316,-107.2323814,Glasgow,Montana,US
33.47591929,-117.7657846,Dana Point,California,US
33.43382334,-96.39169738,Whitewright,Texas,US
31.06658623,-71.73039468,Buxton,North Carolina,US
37.07288128,-119.9492197,Bonadelle Ranchos-Madera Ranchos,California,US
34.86915736,-118.3625113,Rosamond,California,US
33.71636442,-115.6738478,Mecca,California,US
38.32146913,-79.67791004,Monterey,Virginia,US
33.31636342,-73.6478603,Buxton,North Carolina,US
33.13076044,-106.2229108,Tularosa,New Mexico,US
49.74673389,-119.2820238,Kelowna,British Columbia,CA
30.20633483,-76.94215296,Cooper's Town,North Abaco,BS
44.60812006,-96.5427134,Clear Lake,South Dakota,US
49.94698672,-119.5467722,Kelowna,British Columbia,CA
39.66718635,-118.3932376,Fallon,Nevada,US
43.23468991,-116.0426857,Mountain Home Air Force Base,Idaho,US
33.35499126,-70.06148638,Hamilton,Hamilton city,BM
49.77700811,-114.4120929,Sparwood,British Columbia,CA
30.0273534,-92.36436275,Kaplan,Louisiana,US
37.89013732,-119.8496948,Yosemite Valley,California,US
32.15604316,-116.5859972,Rancho Verde,Baja California,MX
47.96657861,-87.06324753,Marathon,Ontario,CA
30.08400253,-87.67254543,Gulf Shores,Alabama,US
46.06100576,-74.48269013,Mont-Tremblant,Quebec,CA
47.01968876,-75.66111871,Ferme-Neuve,Quebec,CA
46.24279434,-111.3062089,Townsend,Montana,US
45.73808858,-74.54987781,Brownsburg-Chatham,Quebec,CA
32.86430584,-119.0476936,Avalon,California,US
45.4308729,-86.29414,Manistique,Michigan,US
43.21468646,-119.9178915,Hines,Oregon,US
30.69607774,-78.80046451,Folly Beach,South Carolina,US
41.77775728,-96.49261889,Oakland,Nebraska,US
43.52266943,-80.7235421,Waterloo,Ontario,CA
45.01211131,-70.04918316,Kingfield,Maine,US
49.60723232,-82.67104133,Kapuskasing,Ontario,CA
30.11868438,-74.98902541,Cooper's Town,North Abaco,BS
46.6047723,-70.0197474,Montmagny,Quebec,CA
31.20216867,-118.8251225,Rosarito,Baja California,MX
45.02821958,-72.01333493,Newport,Vermont,US
43.87143239,-118.6359951,Burns,Oregon,US
44.81333758,-109.3675186,Red Lodge,Montana,US
45.19344872,-81.22557849,Tobermory,Ontario,CA
45.87470508,-72.78354271,Pierreville,Quebec,CA
34.47898342,-112.6698562,Prescott,Arizona,US
30.02858252,-118.7196733,Las Brisas,Baja California,MX
38.70652722,-114.4145206,Ely,Nevada,US
30.77365737,-72.8997155,Buxton,North Carolina,US
42.16504483,-70.00158611,Truro,Massachusetts,US
39.69527623,-108.5842188,Rangely,Colorado,US
32.52179166,-88.82333575,Collinsville,Mississippi,US
46.52862205,-70.00038405,Saint-Come--Liniere,Quebec,CA
33.62469421,-76.07308728,Harkers Island,North Carolina,US
49.92453215,-106.857876,Gravelbourg,Saskatchewan,CA
30.58300807,-114.0191516,Puerto Penasco,Sonora,MX
45.90329325,-95.15282697,Osakis,Minnesota,US
30.55913089,-119.9921108,Avalon,California,US
47.59339786,-117.6854009,Medical Lake,Washington,US
32.6838923,-90.33511133,Kearney Park,Mississippi,US
41.4243337,-71.8676932,Pawcatuck,Connecticut,US
40.8394064,-103.0702592,Sterling,Colorado,US
49.55924924,-116.9551072,Nelson,British Columbia,CA
46.6941856,-97.13674022,Casselton,North Dakota,US
49.73254794,-76.89431198,Lebel-sur-Quevillon,Quebec,CA
36.70906296,-93.84116203,Cassville,Missouri,US
40.32284719,-82.17015921,Oak Hill,Ohio,US
34.46334277,-115.5451901,Twentynine Palms,California,US
37.42473372,-98.82755918,Pratt,Kansas,US
30.85809003,-82.34175949,Folkston,Georgia,US
49.97812217,-100.2348874,Rivers,Manitoba,CA
30.12084878,-71.04737767,Hamilton,Hamilton city,BM
39.54508482,-114.2922549,McGill,Nevada,US
31.94819644,-78.15757436,Awendaw,South Carolina,US
33.83331679,-70.99805552,Buxton,North Carolina,US
30.16461654,-70.00637702,Hamilton,Hamilton city,BM
37.69565182,-75.15707824,Chincoteague,Virginia,US
30.8722802,-75.92916904,Southport,North Carolina,US
44.79378984,-71.44306997,Colebrook,New Hampshire,US
45.37696794,-106.2253666,Lame Deer,Montana,US
49.86026349,-83.49301526,Hearst,Ontario,CA
48.56986447,-103.1369126,Tioga,North Dakota,US
45.55190461,-70.49114212,Lac-Megantic,Quebec,CA
33.93185228,-100.9550076,Matador,Texas,US
31.63241055,-83.38529067,Ocilla,Georgia,US
33.29952319,-79.28808145,Georgetown,South Carolina,US
40.72296537,-72.84915483,Mastic Beach,New York,US
30.20505215,-105.5401744,Sierra Blanca,Texas,US
30.00003274,-119.1653874,Santa Anita,Baja California,MX
30.35212142,-70.00000724,Hamilton,Hamilton city,BM
43.73069111,-80.34285131,Guelph,Ontario,CA
34.9098056,-93.16760804,Ola,Arkansas,US
31.36498716,-70.10828385,Hamilton,Hamilton city,BM
42.82358612,-117.4555356,Homedale,Idaho,US
34.10634131,-90.55326812,Clarksdale,Mississippi,US
45.57823229,-79.4479058,South River,Ontario,CA
49.85346342,-75.57705766,Chapais,Quebec,CA
49.47994275,-118.4744564,Grand Forks,British Columbia,CA
30.94393614,-109.449322,Esqueda,Sonora,MX
30.02042626,-70.12712455,Hamilton,Hamilton city,BM
30.39936283,-75.67234031,Cooper's Town,North Abaco,BS
44.58266704,-97.06759348,Hayti,South Dakota,US
36.47018407,-113.9147583,Mesquite,Nevada,US
42.86103013,-89.67308982,New Glarus,Wisconsin,US
30.77999726,-92.36342808,Pine Prairie,Louisiana,US
39.53084125,-73.11539205,Seaside Park,New Jersey,US
46.15611022,-92.89294876,Sandstone,Minnesota,US
46.64974457,-94.74986558,Staples,Minnesota,US
32.60448527,-82.13411637,Twin City,Georgia,US
38.53675092,-74.13123522,North Wildwood,New Jersey,US
49.48007856,-70.02039217,Forestville,Quebec,CA
46.36191127,-73.50785564,Saint-Gabriel,Quebec,CA
33.31712103,-83.31226928,Eatonton,Georgia,US
37.96078278,-72.37583268,Beach Haven,New Jersey,US
31.21734647,-110.9196038,Centro de Readaptacion Social Nuevo,Sonora,MX
41.96939979,-111.1564095,Randolph,Utah,US
32.52491031,-97.74345683,Granbury,Texas,US
31.52323316,-119.6211328,Avalon,California,US
30.81462041,-92.55039897,Oakdale,Louisiana,US
31.15150096,-101.5553716,Big Lake,Texas,US
37.92050112,-70.36861443,Nantucket,Massachusetts,US
38.09481002,-118.014783,Hawthorne,Nevada,US
30.44811188,-89.84332555,Pearl River,Louisiana,US
35.2980669,-84.3705158,Etowah,Tennessee,US
47.17147077,-88.50532809,Dollar Bay,Michigan,US
47.69491948,-77.83857575,Val-d'Or,Quebec,CA
49.4154542,-70.01466337,Forestville,Quebec,CA
30.79079496,-70.01312367,Hamilton,Hamilton city,BM
46.37758147,-112.5443642,Deer Lodge,Montana,US
45.37366675,-100.961843,Timber Lake,South Dakota,US
44.24225209,-77.84223219,Quinte West,Ontario,CA
33.07781623,-80.23346471,Summerville,South Carolina,US
37.53964232,-117.2864213,Goldfield,Nevada,US
31.92906758,-70.09070303,Hamilton,Hamilton city,BM
49.48492959,-76.51111909,Lebel-sur-Quevillon,Quebec,CA
43.9162602,-70.00696123,Topsham,Maine,US
46.24618405,-70.25525574,Saint-Come--Liniere,Quebec,CA
31.94240616,-71.55285107,Buxton,North Carolina,US
47.27512641,-106.9523657,Jordan,Montana,US
49.65744397,-92.53824106,Dryden,Ontario,CA
30.05810743,-96.37402517,Brenham,Texas,US
49.59088054,-109.6683731,Maple Creek,Saskatchewan,CA
43.79883435,-111.5869233,Sugar City,Idaho,US
35.78627739,-89.57241361,Central,Tennessee,US
30.07013196,-89.55030765,Pearlington,Mississippi,US
33.4541493,-71.8426092,Buxton,North Carolina,US
46.95408501,-83.2513675,Thessalon,Ontario,CA
33.23784349,-86.91994991,Helena,Alabama,US
30.53088566,-119.4749544,Avalon,California,US
41.17904889,-74.855595,Crandon Lakes,New Jersey,US
31.1994579,-70.0687018,Hamilton,Hamilton city,BM
31.31042467,-70.62956505,Hamilton,Hamilton city,BM
30.19735585,-73.13758255,Marsh Harbour,Central Abaco,BS
49.02185092,-72.47916838,Albanel,Quebec,CA
31.37866647,-81.69727484,Dock Junction,Georgia,US
42.28115925,-74.68112704,Stamford,New York,US
33.75641964,-109.7348715,Whiteriver,Arizona,US
30.16567429,-114.1818754,San Felipe,Baja California,MX
30.00136602,-91.29517163,Pierre Part,Louisiana,US
49.41567479,-90.96915085,Atikokan,Ontario,CA
49.96049193,-82.46077759,Kapuskasing,Ontario,CA
35.79184014,-117.893646,Inyokern,California,US
49.86952581,-74.44347833,Chibougamau,Quebec,CA
38.86845373,-113.6592453,Milford,Utah,US
30.02226078,-95.13911596,Atascocita,Texas,US
32.829143,-92.77030789,Bernice,Louisiana,US
33.26961488,-72.52826786,Buxton,North Carolina,US
31.72775111,-70.03360821,Hamilton,Hamilton city,BM
41.13841904,-83.29596952,Tiffin,Ohio,US
34.8105123,-70.8632661,Buxton,North Carolina,US
38.45440384,-74.66847663,Bethany Beach,Delaware,US
43.96042216,-77.89935329,Cobourg,Ontario,CA
37.0346883,-116.3366933,Beatty,Nevada,US
47.98422572,-91.69414498,Ely,Minnesota,US
30.00091691,-70.08786484,Hamilton,Hamilton city,BM
34.64915364,-83.67400831,Cleveland,Georgia,US
47.6252377,-76.95110526,Senneterre,Quebec,CA
38.85463661,-92.0640335,Fulton,Missouri,US
32.88424762,-79.87230109,Mount Pleasant,South Carolina,US
35.29299219,-89.3336345,Somerville,Tennessee,US
34.24370054,-98.47842092,Burkburnett,Texas,US
34.8400536,-103.7414589,Tucumcari,New Mexico,US
30.7300735,-77.36911388,Isle of Palms,South Carolina,US
35.02865193,-79.93907402,Wadesboro,North Carolina,US
46.4088844,-116.7097207,Lapwai,Idaho,US
32.97416148,-75.52409607,Harkers Island,North Carolina,US
30.0172917,-70.03450391,Hamilton,Hamilton city,BM
34.04547988,-119.9468187,Isla Vista,California,US
45.46558505,-117.4070597,Enterprise,Oregon,US
36.13389141,-85.21397804,Monterey,Tennessee,US
33.5464717,-70.14254101,Hamilton,Hamilton city,BM
36.85452653,-84.89956327,Monticello,Kentucky,US
49.43497208,-104.5553299,Plentywood,Montana,US
30.61314294,-102.567607,Fort Stockton,Texas,US
49.4682687,-71.4053367,Pont Rouge,Quebec,CA
35.3985519,-119.9926442,Lost Hills,California,US
30.41102756,-70.10290608,Hamilton,Hamilton city,BM
30.43099959,-78.69028881,Folly Beach,South Carolina,US
30.15052617,-99.23359489,Ingram,Texas,US
30.00038244,-72.80383088,Marsh Harbour,Central Abaco,BS
37.7255814,-78.86463777,Lovingston,Virginia,US
40.79180276,-118.4321011,Lovelock,Nevada,US
30.4637664,-81.66811846,Jacksonville,Florida,US
37.51941225,-70.7446959,Montauk,New York,US
41.29691969,-74.90968447,Gold Key Lake,Pennsylvania,US
32.65450074,-108.3531838,Silver City,New Mexico,US
42.19895543,-71.86828397,Auburn,Massachusetts,US
30.15318339,-81.23016265,Sawgrass,Florida,US
43.70215928,-115.3404202,Idaho City,Idaho,US
48.78390438,-73.13790899,Normandin,Quebec,CA
44.47009425,-80.31433902,Collingwood,Ontario,CA
49.15279275,-106.0673145,Assiniboia,Saskatchewan,CA
33.02264514,-71.98861861,Buxton,North Carolina,US
36.07759908,-82.23934331,Bakersville,North Carolina,US
32.09152028,-70.34056268,Hamilton,Hamilton city,BM
41.14908948,-101.3718448,Sutherland,Nebraska,US
42.65687347,-79.92938785,North East,Pennsylvania,US
31.30219367,-110.0503602,Naco,Sonora,MX
43.36763073,-94.71811794,Estherville,Iowa,US
31.53043375,-76.1656057,Kure Beach,North Carolina,US
46.46145394,-71.82644821,Cap-Sante,Quebec,CA
32.2139843,-81.01451156,Hardeeville,South Carolina,US
43.35648691,-70.00000083,South Portland,Maine,US
43.74705689,-108.1524285,Thermopolis,Wyoming,US
35.47477222,-74.76379404,Buxton,North Carolina,US
30.09484848,-80.63132165,Saint Augustine Beach,Florida,US
30.35060961,-112.2663414,Heroica Caborca,Sonora,MX
43.46778188,-82.11682572,Lambton Shores,Ontario,CA
45.91170593,-118.0464524,Walla Walla East,Washington,US
48.47874523,-86.72162942,Marathon,Ontario,CA
30.00718851,-99.87438428,Leakey,Texas,US
46.97099726,-100.974644,Mandan,North Dakota,US
37.34717202,-113.7530616,Ivins,Utah,US
33.11956462,-105.4041971,Ruidoso Downs,New Mexico,US
49.42728927,-114.0773139,Pincher Creek,Alberta,CA
36.25615736,-94.05154103,Lowell,Arkansas,US
39.43651618,-90.75723892,Pittsfield,Illinois,US
35.32166422,-103.7561095,Tucumcari,New Mexico,US
31.40868848,-103.2427608,Pecos,Texas,US
45.8113989,-70.00513842,Greenville,Maine,US
46.72867345,-78.73662204,Temiscaming,Quebec,CA
33.91028796,-70.93777256,Buxton,North Carolina,US
39.29229655,-107.3344664,Carbondale,Colorado,US
47.99262193,-70.04071363,La Malbaie,Quebec,CA
35.20642941,-72.44738142,Buxton,North Carolina,US
48.31584349,-77.72465046,Barraute,Quebec,CA
34.65403344,-105.8502271,Estancia,New Mexico,US
49.77530148,-83.02503633,Hearst,Ontario,CA
30.36891831,-70.49408726,Hamilton,Hamilton city,BM
48.37865466,-89.39524645,Thunder Bay,Ontario,CA
34.24905491,-93.3106408,Glenwood,Arkansas,US
30.54792254,-87.34268994,Cantonment,Florida,US
30.01943244,-74.73276548,Marsh Harbour,Central Abaco,BS
43.41793672,-116.2387059,Kuna,Idaho,US
39.51034822,-110.5951875,Wellington,Utah,US
30.00009305,-95.94894044,Waller,Texas,US
45.80164767,-106.316706,Colstrip,Montana,US
33.63535006,-105.5101358,Capitan,New Mexico,US
35.29675864,-71.84969104,Buxton,North Carolina,US
30.00004245,-70.09192618,Hamilton,Hamilton city,BM
30.26308131,-113.4678457,La Libertad,Sonora,MX
40.782843,-117.5223019,Winnemucca,Nevada,US
43.38549338,-73.52734443,Queensbury,New York,US
49.81444109,-83.22070117,Hearst,Ontario,CA
43.76893223,-70.71370239,Limington,Maine,US
31.64351844,-115.4096953,Ejido Doctor Alberto Oviedo Mota (El Indiviso),Baja California,MX
35.54000875,-80.31192349,Rockwell,North Carolina,US
41.05151121,-119.1327285,Lovelock,Nevada,US
30.00704064,-74.94174952,Cooper's Town,North Abaco,BS
47.60664764,-93.2247284,Keewatin,Minnesota,US
44.2863945,-71.75172337,Littleton,New Hampshire,US
31.44909692,-70.04771361,Hamilton,Hamilton city,BM
30.00709365,-111.676104,Benjamin Hill,Sonora,MX
38.09972188,-116.4480575,Tonopah,Nevada,US
32.70164932,-100.7382391,Snyder,Texas,US
38.35567098,-119.880554,Twain Harte,California,US
39.58338205,-71.70275131,Amagansett,New York,US
30.06007038,-72.50541196,Marsh Harbour,Central Abaco,BS
30.00281514,-99.51309411,Ingram,Texas,US
47.18488309,-101.8357125,Beulah,North Dakota,US
47.92167424,-114.615035,Lakeside,Montana,US
32.14881015,-70.72130413,Buxton,North Carolina,US
42.30710643,-70.94174651,Hull,Massachusetts,US
49.87151435,-72.44813109,Albanel,Quebec,CA
48.49812565,-102.8910769,Tioga,North Dakota,US
45.42713506,-95.09008302,New London,Minnesota,US
30.29504506,-70.01621272,Hamilton,Hamilton city,BM
34.76990455,-75.29931651,Buxton,North Carolina,US
49.23791709,-108.5803872,Shaunavon,Saskatchewan,CA
31.35818384,-117.6264909,Santa Anita,Baja California,MX
48.77049211,-116.902624,Creston,British Columbia,CA
35.62889504,-73.87907102,Buxton,North Carolina,US
46.52177188,-70.43967237,Bellechasse Regional County Municipality,Quebec,CA
49.95322234,-96.66690055,Beausejour,Manitoba,CA
35.61615371,-105.3679606,Las Vegas,New Mexico,US
38.11916938,-78.65142541,Crozet,Virginia,US
44.77806755,-70.22767493,Strong,Maine,US
33.05312481,-77.04917697,Kure Beach,North Carolina,US
49.20003134,-72.7587791,Normandin,Quebec,CA
30.08410844,-77.94019939,Merritt Island,Florida,US
38.69397319,-119.7031422,Gardnerville Ranchos,Nevada,US
37.15043445,-115.5483658,Alamo,Nevada,US
30.04261775,-116.7417576,Luis Rodriguez (El Vergel),Baja California,MX
