vehicle_lat,vehicle_long
36.07360388,-71.31568235
47.33948095,-71.63699001
40.17776599,-111.7707151
30.01514162,-77.11411267
48.60512308,-117.9757817
35.16474934,-81.08625426
30.1935291,-94.05602417
30.08070501,-118.2538493
46.38038388,-100.6575503
46.94360615,-96.38825697
31.21121601,-114.549833
45.45870968,-118.525147
38.15646766,-81.00005921
48.92518602,-72.08672777
31.52077591,-115.0731824
33.00386435,-70.75663717
45.47005372,-112.7885552
36.62841717,-92.70750316
41.01379646,-71.03657702
34.24657558,-70.83889464
34.83566402,-82.13443237
32.36823944,-113.0184449
31.97519683,-113.7232656
49.10058606,-109.5422864
49.46714358,-71.49570923
42.03259401,-116.5356002
34.32566537,-87.69364643
32.82484725,-90.05747513
49.68803632,-84.99754701
45.87810526,-72.05917594
33.32725356,-70.42317021
44.89556524,-111.94297
32.89014264,-119.8950417
30.06229971,-70.44640404
49.3442814,-71.14400074
36.17269431,-82.83762774
32.91138913,-96.89759226
34.65283519,-111.4069554
48.43571904,-72.39515114
39.69029417,-107.459827
31.60660916,-118.4343923
38.72336366,-99.6150269
49.99967633,-108.0069524
44.53625863,-93.65517997
30.15472158,-95.31543279
43.57039964,-71.60914308
40.94258676,-70.87378472
39.96292817,-87.8019916
36.85403012,-70.07330862
48.48051301,-80.0684865
30.1038648,-106.3597025
39.47231587,-114.0708551
30.76796657,-70.214717
49.56619224,-117.4696027
45.95416361,-110.2892773
39.157913,-76.79222272
37.29077683,-77.92687049
31.90553951,-70.00114012
38.07672916,-71.10245715
46.34073599,-74.12962539
43.43134222,-106.4601617
41.53402967,-71.35571695
48.77843588,-70.07121574
39.67650171,-107.676397
40.69865315,-70.63109332
48.51137244,-90.64934741
30.30678438,-74.16715671
46.28074248,-101.1505748
38.65905505,-77.83378685
47.87288854,-72.13223923
49.71591997,-72.51598864
30.04371028,-78.08982239
30.00462251,-115.0600703
45.29254194,-118.638011
30.01492352,-70.67088246
44.9326467,-95.84482535
30.00107594,-74.92406812
30.64085024,-103.626388
35.98513992,-70.00814827
48.79833483,-70.35614274
49.90604553,-118.667263
30.53675281,-112.500907
30.19346365,-108.3313188
49.58492019,-70.00008646
30.82658012,-78.37513699
40.40052737,-78.84350996
45.78143258,-71.99954713
42.48582623,-73.15315735
46.55398302,-75.52986866
36.46612516,-119.5845311
47.73290416,-72.97318125
44.98971204,-76.04356024
30.38934784,-113.8565992
47.09502431,-70.26379113
40.62421291,-70.00013615
30.5583132,-112.4513597
43.50732744,-119.9361311
35.28223091,-76.43437483
30.04341332,-81.94604026
48.36415056,-87.27090072
32.60897887,-104.7433048
30.4036671,-70.88541769
45.15073892,-110.2467542
30.46818023,-77.82994787
45.07295773,-111.2403759
30.88472192,-74.37741677
49.75670194,-102.2779378
41.89302193,-97.28158491
30.00036019,-111.7409142
39.6266664,-86.87821242
33.29446037,-81.66747168
32.8877194,-70.06235595
48.88134562,-70.69078733
37.65194212,-113.2491186
31.8900907,-71.66993099
48.44946512,-112.2151788
39.11959386,-116.412359
48.0449342,-74.94791035
33.08481091,-118.7642619
30.56354312,-119.9885967
30.68755747,-105.8652992
49.98106243,-96.33413851
30.10399825,-104.7748562
30.46261202,-75.98465643
30.48167287,-83.38043063
37.46367853,-71.01707761
30.52112654,-70.05921461
49.31945618,-72.82610047
30.08316861,-113.4319381
32.83322875,-90.37606463
37.20907239,-70.02783846
43.62744683,-93.02502834
45.33150658,-70.29164481
46.32370888,-73.28721068
30.17473021,-110.871568
33.17159094,-101.1123299
34.54608869,-94.31246039
30.01825307,-91.41726066
34.26532488,-100.3699957
30.37406487,-71.46832196
32.01711374,-116.0745318
30.11368104,-70.04796399
31.27775878,-70.56387471
33.36487024,-78.35706329
49.9632951,-78.91028289
30.00040261,-70.44751744
44.44326565,-118.8960278
49.42780927,-90.9351654
31.2692172,-118.7136721
43.67373326,-118.0167527
31.74974895,-111.1165222
48.15844445,-88.90899397
30.19866643,-70.90532196
35.61620416,-72.10903437
31.51979277,-70.065606
36.92034437,-73.44154021
49.0384814,-116.0741318
32.07444481,-81.10459057
30.97404717,-83.16172242
47.97088611,-71.45404339
34.76051994,-95.44920767
33.86751845,-88.46901405
30.540011,-71.85750553
34.50627671,-84.09109554
46.82166852,-118.3255827
38.88455736,-99.15771532
33.86293279,-111.1447252
35.94992139,-84.80802752
44.84444636,-99.9060114
36.18966278,-104.0061938
38.885838,-86.27208397
45.8401938,-76.66592732
34.29446582,-113.8228554
30.02667446,-80.94429929
31.49394595,-70.9035771
40.52976192,-110.1810055
44.43296162,-106.9696295
49.98853774,-93.3928187
32.20874464,-118.5000115
46.54589625,-70.01594795
32.77901395,-107.7739451
30.99866862,-104.7993097
30.22376253,-74.22260021
31.72686344,-105.4355073
31.88188372,-82.58942447
49.0489637,-71.88170034
48.42140759,-78.67594653
37.37283395,-82.20847302
30.54301731,-87.72147622
46.23579335,-118.1070493
31.81429917,-70.17147243
36.88257054,-72.09007112
34.87498948,-118.1108349
31.89334617,-118.449929
30.01153167,-83.20365848
36.00314794,-106.7899978
32.83380511,-70.04190935
34.68136694,-113.6413931
47.24652509,-104.5847613
32.07721984,-72.83814663
33.05296953,-118.2909674
31.68548861,-82.23481416
42.6366508,-90.32637478
48.16553883,-107.4115888
38.57673039,-70.44485258
48.80517195,-119.0956187
42.01302751,-74.81421738
46.39104825,-70.90167466
43.62442726,-74.57804429
49.74784385,-115.9278646
32.28712215,-112.5919275
49.95871705,-70.12988222
40.830158,-92.22847698
38.31618673,-115.1826594
49.88356725,-115.0780775
48.82729047,-70.00133462
49.48864016,-100.4990788
46.96948855,-114.1820553
49.2007354,-82.14372072
37.17439276,-70.01026403
36.45838606,-73.07689254
30.18581276,-73.26423839
39.49664454,-110.5710306
30.01057989,-118.2872103
43.15752449,-93.28515993
42.39263223,-74.01896336
35.59634073,-117.2974948
30.03829909,-70.2765548
32.68634892,-74.21138919
33.07214039,-76.77435566
30.51963661,-72.10824506
49.89086894,-70.02339189
46.34521226,-85.22216049
30.01518539,-78.09972275
42.50846723,-80.0412498
40.28385756,-90.94498678
38.53403342,-72.31821507
46.82790932,-70.08860987
32.56415914,-91.82292966
33.38265157,-101.2244871
42.56681808,-114.8848774
35.833802,-115.6578584
42.33638293,-80.48199688
42.91244686,-70.78118994
36.34322831,-95.00498751
43.46776811,-119.5155275
31.65724303,-81.4301861
30.0354666,-85.5414746
35.84136379,-79.23956823
44.1464242,-119.8307836
38.19135892,-93.66315923
45.34556317,-117.7141578
42.30951068,-73.92700646
44.08441461,-70.00905401
48.86731361,-71.11163017
30.00508752,-75.95049774
48.32858125,-71.35078053
37.06979036,-80.07193561
36.0065577,-115.1515732
30.00000903,-80.77349388
49.92754982,-119.2191212
30.00009959,-72.74614876
36.84105229,-98.15384714
38.00841496,-84.53355817
49.23540366,-109.4434995
35.22901117,-111.9858108
30.20402914,-114.4603322
35.87892096,-119.6750699
33.42140831,-82.4638515
30.44179308,-70.00202888
30.35080536,-119.9902777
30.08307837,-119.2462875
49.51970404,-70.36794051
49.98297888,-117.362717
47.3039789,-75.73386835
30.71427296,-71.06932767
49.12195232,-80.09326466
49.72617128,-98.44701923
39.46461255,-77.32667028
30.36937185,-88.0170554
30.55765459,-105.4260064
37.83409703,-86.76190834
41.46138793,-88.02066115
31.12052168,-93.98840487
42.95282699,-116.4162438
48.35911211,-79.82804661
36.3452001,-80.15718017
41.29479868,-111.0928086
42.61916829,-71.76377635
30.08548917,-70.62700267
30.00426229,-79.63018447
32.85700465,-78.04818505
44.31128031,-77.16422713
35.38845207,-116.7472924
33.06799899,-77.57256759
30.98527932,-81.73545053
39.5993134,-109.9856999
31.87309154,-72.65169944
30.00647198,-70.70402326
30.32020668,-116.6356016
30.0163693,-70.56426728
32.33819463,-100.9434386
39.15655775,-116.047375
36.60808385,-70.64039491
30.09933202,-112.1677979
32.90380854,-72.5559959
33.03380348,-105.3029852
33.814861,-101.6866142
37.73780081,-115.6976229
46.5747945,-71.23729968
49.6828206,-77.74641611
49.18664064,-98.66520157
30.0565276,-119.9916497
37.3825291,-70.64848132
43.3393769,-86.48167449
40.59736328,-105.0940236
31.63562733,-77.60270472
43.62445255,-70.14772593
44.64949572,-117.7710681
48.5548817,-72.89971009
30.06610531,-72.67816986
34.3284125,-99.53110389
49.23442628,-73.73467399
33.87464758,-119.9580194
48.49429878,-81.83954263
49.41550971,-73.42299042
30.0331035,-70.00926268
30.44574305,-73.13333405
41.52606108,-102.1251286
33.25639413,-94.84599308
32.6779984,-88.49176943
30.55940004,-83.02595256
35.56474283,-70.59930619
41.99041213,-70.20126313
31.49091168,-109.5843211
49.88150123,-70.37281325
30.59836716,-77.97213736
30.06418951,-85.07870318
32.44914066,-70.04707512
36.64507543,-70.01359414
41.28324601,-100.1210032
49.62597751,-116.6786849
47.13287416,-79.56347882
47.67015648,-116.8128687
30.10899322,-100.4174349
46.16634522,-111.8228725
43.32190128,-73.34856077
31.99640742,-70.2712774
35.99951007,-114.9197907
48.54123971,-90.86051067
45.11408289,-86.17813637
32.68634123,-115.5270548
35.50670539,-89.72933092
43.9040397,-104.6890483
39.19988595,-102.8249879
40.1539935,-84.6255707
43.16148985,-108.4043083
30.26444046,-101.0889775
49.77578954,-75.82707744
30.08644448,-89.90601558
49.98901172,-111.111781
40.44774268,-72.82047973
32.67184334,-95.05173075
30.02043792,-114.3418326
30.00019232,-88.05734033
39.56327339,-112.5671728
31.33275396,-70.00019191
43.42998344,-116.3326412
36.32110561,-111.190861
31.96288133,-71.16870591
31.77198771,-103.7149952
30.22194696,-70.63114226
30.0002019,-71.2330543
30.48097799,-85.43602469
43.86110087,-79.94375618
37.53404517,-87.01205827
46.08395672,-70.92235266
33.46729307,-70.23631127
45.83016816,-115.9742549
46.81821245,-71.84676182
49.95154441,-119.2091701
37.51857272,-76.04869935
30.04559655,-103.450581
34.09902546,-77.23026733
44.01123451,-75.65418009
42.95467282,-105.7326256
34.26275181,-110.5948591
37.79772193,-70.77675427
33.23873611,-91.16650177
35.53336596,-92.92416017
42.40539556,-99.5683507
30.01065968,-101.6704764
37.50232284,-78.06901737
45.24183166,-72.49144783
49.94555095,-81.94901121
39.79667361,-115.8734144
38.83045392,-71.86375518
49.93917948,-76.96372253
31.28102573,-70.00306228
31.09373765,-97.92054793
36.98796903,-108.0562116
33.23170792,-71.45744891
31.38669781,-73.7993535
33.88717666,-106.9283263
42.46965358,-119.8792969
46.82328166,-76.20774477
30.42551267,-70.56631006
38.273802,-77.46284671
30.59572023,-76.32260323
30.97135129,-91.73943333
30.57490094,-119.4520237
33.90774111,-119.8405993
34.62658868,-95.45056208
32.00000677,-113.6356167
30.73825663,-80.67973097
30.02542944,-70.19796183
42.20091722,-77.61058079
31.60845045,-74.14273566
49.83805161,-77.13408375
46.44609883,-110.8092418
30.31955495,-70.68330675
33.48448445,-73.76157659
32.76025705,-74.44032237
32.16954257,-93.9861386
31.8769562,-119.3530969
41.82597379,-70.2879791
41.23272506,-71.38459409
30.00071938,-84.12039594
33.1243847,-99.91273014
30.05926752,-81.89124377
41.05195849,-73.3028836
33.11319545,-73.10569468
47.82285525,-85.68138334
32.26332355,-70.02488393
39.23390183,-114.4505154
48.11296394,-110.7522265
48.20405388,-70.00844578
33.90844161,-110.3284917
48.88542272,-70.07979702
46.1216136,-114.9968013
31.03006662,-71.56737054
30.20728947,-114.5863463
30.30712169,-108.7357662
36.16457175,-102.944547
36.01209957,-83.64068442
30.6242505,-104.5648391
30.0763296,-85.48881265
30.01166769,-70.96284765
30.50817022,-100.1991393
37.75262456,-77.43498352
32.8343108,-95.87894417
32.13481463,-70.13936595
34.26515421,-84.03712643
46.66178719,-78.39968947
33.07428578,-96.28084614
48.98994192,-74.02999361
30.16957191,-80.75989226
38.66244592,-113.9109238
34.51891835,-70.02117641
32.34297092,-88.95615957
35.49781939,-100.8281457
34.20309239,-113.0036822
30.01496454,-73.69907765
47.37682264,-73.4686778
30.00432112,-117.989157
39.53415818,-75.24314095
40.00091859,-101.1510914
40.69689336,-100.2796279
31.94331522,-81.40391191
35.74188885,-73.88283375
41.90338182,-70.6547455
35.63707553,-93.36713367
30.0296569,-100.8503739
43.97082836,-85.84197327
30.51110935,-107.1063439
33.89116016,-79.65732202
30.01761618,-105.4009225
44.91184371,-111.4475288
45.8441958,-70.83757718
32.25225191,-78.43885455
49.99809017,-87.47491127
49.16764511,-91.05908106
30.76141203,-78.07338351
32.74636987,-97.79543561
49.57721603,-74.55093531
37.5834567,-72.64700996
46.13003411,-70.0308843
33.52439427,-98.09261601
32.13331247,-92.34746513
39.66938779,-75.54094041
36.18461563,-100.4877023
30.00004684,-105.6064049
34.36134654,-70.16650648
47.87806193,-74.43616374
30.31221794,-70.66739006
47.86473976,-98.05164689
36.53481514,-95.52886766
30.14305636,-100.2349014
30.48059409,-72.22238095
46.418499,-92.79334233
32.89687804,-70.00993683
30.06118727,-74.15911293
49.99312081,-82.8120139
41.9407196,-110.4719735
30.09518683,-100.1145675
30.46303962,-83.32267198
38.22834453,-104.0338807
33.72991287,-73.06583651
46.15258827,-85.27910026
44.98175805,-75.59560439
30.08564839,-117.4686713
44.85736988,-70.07502175
41.81428303,-73.27208008
42.84586545,-74.04926155
49.740481,-96.17160548
30.01279071,-71.66948575
38.54543511,-119.1983762
36.83297653,-70.02225617
34.62889603,-71.15726064
32.41707587,-114.0582337
43.61353701,-78.19270025
31.66269033,-96.76390127
49.72474075,-102.0793016
30.52484364,-91.43414602
30.22110542,-76.67191364
30.92617893,-95.13707037
46.07943205,-117.4310827
36.5661829,-81.64067045
38.94592287,-71.02933433
36.90413662,-115.8106562
37.48047214,-112.7242162
39.15088977,-106.2184711
32.2787523,-109.1058145
30.76401647,-100.1357129
41.48712684,-75.82696181
41.09601578,-70.31268278
30.11825506,-113.6627223
39.31878406,-71.49437943
40.28117516,-75.51032934
49.52262938,-108.6577751
35.54946446,-72.62670397
33.28613013,-74.8173227
32.82761125,-113.2468974
32.40890165,-117.5019697
37.29953192,-113.3994096
32.33404962,-99.26213764
30.05277213,-87.48772005
45.45608292,-74.46478409
30.08921994,-112.7677088
30.18796924,-73.89115172
30.58220043,-105.6069197
30.21938501,-76.96060473
41.18158701,-84.36159865
44.71196561,-103.8859053
30.23026943,-71.44597633
46.88533067,-103.9640021
30.2544627,-100.8827823
44.606296,-75.4162928
33.83684823,-105.2579226
49.83002023,-93.859457
32.86868744,-97.23676754
32.15555065,-82.50306866
33.95163828,-119.8474534
42.69683622,-103.087384
38.66574294,-115.5059137
35.72849379,-70.85072689
43.33206175,-119.6579759
30.966893,-110.9424195
37.09053722,-75.46872921
30.07949932,-75.54275433
30.37960929,-82.38331146
34.272377,-76.75201392
48.91968675,-74.24470722
43.88289358,-91.2422835
33.43220201,-70.2671407
30.06500455,-71.53383417
31.00121895,-73.052321
44.45833871,-70.10118703
46.39230826,-107.6647228
30.82746442,-85.37999132
36.5311803,-87.21576889
49.71023989,-93.63902496
41.27993489,-103.0629576
45.97314219,-87.89869257
41.15828454,-95.77322095
31.44030911,-70.00046913
34.09476614,-71.72953285
45.02975945,-70.00009293
30.06045386,-88.82196846
43.6745494,-80.10532386
37.64392368,-77.80152569
40.63346936,-74.36152796
36.23332415,-83.70543956
49.76437406,-80.39942537
42.44832428,-70.02460571
34.25495167,-70.67724918
47.4906597,-79.93150582
38.19794812,-103.3142757
45.93811793,-77.71267727
33.50584783,-77.62667656
31.85905502,-74.73393434
31.53357397,-81.45315772
31.49403622,-87.67099883
30.16792079,-85.58834619
47.36918127,-118.801177
38.61740223,-70.83178641
30.15866337,-92.65775987
35.42877662,-72.47637611
32.89357806,-78.08226864
33.86631991,-119.9737253
47.79779666,-72.30589448
30.11981281,-112.1879481
30.20366037,-71.23264857
38.68001022,-89.39216492
30.08352284,-71.75579526
48.8301996,-91.74269016
48.77445547,-81.84746585
49.67783334,-117.6271435
41.39036384,-90.67484535
34.63873397,-104.9481591
45.80695851,-94.97830965
30.05600455,-114.7330006
37.02428042,-77.96531972
30.44243885,-118.8285439
30.89461597,-82.63617414
49.89806607,-70.01573865
44.67641929,-108.8266259
42.91229484,-70.0067923
45.96163709,-114.1087492
30.00155752,-102.1422847
30.00094627,-99.90437377
31.06028779,-101.6091102
47.90427644,-70.00458415
32.77580165,-71.9984313
35.68222033,-117.6416149
45.29228083,-90.48052323
30.50276594,-74.47794817
43.01429276,-85.00949062
35.38199378,-71.33616467
38.85850087,-95.51068205
37.29801448,-80.17005938
45.18765417,-103.6037313
48.22618624,-86.74435855
41.48719103,-75.06986197
32.15765073,-95.95204631
49.96951232,-107.2494877
39.48267533,-70.0149457
30.70513099,-119.6539081
36.02709209,-100.4261612
34.52765678,-101.6491195
49.1180426,-105.494062
47.99141506,-93.71045472
43.13299697,-74.89921993
44.70180753,-91.40235865
49.6705055,-76.19787929
34.56159571,-70.01275281
49.86569877,-81.7504624
31.87408335,-72.92622388
35.04430485,-86.88792476
35.51887144,-97.37683917
39.93397744,-70.3649464
49.99990618,-75.11412727
49.22700488,-95.61656606
38.09655847,-72.50016041
30.38771644,-72.18219197
31.58204115,-116.7290488
47.58506364,-70.12238213
45.02763606,-75.49973851
36.37924977,-109.8155343
36.61021573,-103.5292463
49.3780265,-97.54974314
34.37358037,-71.0971318
34.96513814,-115.779951
30.45689311,-70.00115941
35.0479717,-74.15423548
30.00050413,-101.7511441
32.10080315,-91.83349855
30.14737927,-74.44957268
35.15595444,-96.70666198
49.98306813,-71.54400479
48.13104746,-92.98506443
43.99717298,-104.1630671
47.52291747,-70.65113668
30.66320819,-103.394987
38.63629682,-72.38337185
32.36301613,-75.88925435
41.24489229,-78.35657101
48.81997173,-102.4997605
35.25103245,-107.887819
32.10006069,-81.98513573
30.28758674,-70.77684154
42.07602056,-71.17363254
31.24370515,-74.32024183
46.03513102,-90.43363833
35.90978543,-77.17848501
30.05131567,-72.49351253
40.84234546,-94.06599642
31.43589043,-80.71587783
36.95237328,-74.25555405
33.45112236,-72.69352973
37.91580603,-111.6562133
30.01795902,-70.00209026
30.03656092,-75.08302305
32.75652731,-70.74664677
34.82027281,-70.14856889
37.59164446,-85.01054499
30.33731528,-114.1388638
36.64326396,-71.8935912
49.77761114,-77.31753618
45.71203842,-70.0705383
32.6733683,-97.69881686
30.27490967,-74.04655925
30.25384084,-70.19140003
39.44308921,-106.8049923
32.80690289,-113.5074317
30.00104229,-80.80933559
30.00000026,-86.92257528
32.48941103,-72.76283386
30.41869919,-76.92845264
46.30108021,-73.2662352
46.07519925,-70.04772438
38.55717448,-112.4266154
30.12970519,-78.73785265
34.24763133,-86.91293105
32.26670637,-73.8000215
31.85408451,-115.4916635
48.35844062,-75.96544833
33.36832489,-115.7664911
39.46301917,-113.8980852
34.62282542,-113.1104143
41.85901114,-79.74335744
31.12488313,-83.25854561
33.3125749,-72.138523
37.27849871,-90.90297114
31.67056949,-77.71495178
30.00693223,-119.307114
46.18702729,-97.26503588
35.88889596,-71.03506776
30.15254613,-72.85148704
34.52946642,-118.6231053
48.21034693,-103.322517
30.24818614,-71.40091739
49.87485864,-102.9958215
49.64514434,-92.95995022
30.00314818,-101.9799601
48.97383332,-72.56648109
30.01997782,-89.44862202
49.05085686,-75.02839215
31.40448804,-106.9274014
34.70409809,-87.1814928
40.75761538,-112.0655684
31.47309769,-104.9828101
39.93190134,-94.33613603
47.25577252,-73.97465447
30.00034969,-73.12683808
36.68325536,-71.81179679
33.0491117,-92.79903756
33.01811984,-80.4396148
30.41004993,-103.9560727
32.82361022,-78.39633784
43.02475413,-72.07974245
40.07472885,-118.8929049
39.47018269,-91.08004298
45.17849075,-100.8335937
36.11594754,-105.7952054
34.93065184,-119.9894132
47.60774209,-95.94123004
30.30533534,-104.5147715
38.80909172,-104.3430879
49.61814628,-91.51354833
41.33243473,-104.4526022
43.57831196,-80.16553404
41.68599053,-99.71106932
32.84387509,-91.58912481
36.20072386,-107.5313593
33.24839891,-94.46548762
49.63388553,-93.61350823
40.96351601,-114.7523822
41.61805551,-115.8237573
37.24194669,-110.3550096
47.31595253,-119.9269941
38.38939708,-116.9133796
30.69487679,-72.12990438
30.55913473,-80.03392539
32.74102635,-70.990138
47.3752903,-110.4470689
35.61293872,-92.32873956
38.55169371,-116.2179816
49.64963981,-83.07422346
45.99265248,-97.91698796
44.48442338,-80.41815839
43.7219435,-118.5163357
30.21943331,-119.4055502
38.14425869,-78.13871975
47.84413845,-89.48306873
31.57383954,-89.85137549
43.02604025,-118.7525803
40.9066402,-107.1467543
30.49450906,-119.8472036
43.55789466,-70.07826203
49.74419416,-74.16616694
45.68731726,-80.9685911
36.39390396,-76.34432171
34.80736453,-109.1188589
44.26420767,-92.30609993
37.63964807,-79.39506048
44.04974446,-97.92218511
49.48616123,-116.1602869
42.19290927,-111.2766573
30.000307,-77.19777528
30.04030212,-111.1787953
31.72987195,-117.7324591
30.00871605,-113.2989534
30.36095997,-70.38659759
30.00025815,-117.5296059
30.01390209,-71.75704033
32.36074175,-79.22235274
40.41242642,-99.67060859
32.38542334,-70.29106025
43.05871749,-71.64914971
31.95192738,-83.55080648
30.26059005,-78.09619587
31.19797264,-83.63275601
44.13553803,-115.7342367
38.37008142,-73.68507703
47.92407679,-77.01899691
37.90268823,-95.52140274
30.95510657,-100.7372245
32.73432438,-89.71491026
30.79083138,-70.84601001
46.00359923,-92.76738333
38.15541706,-88.68433233
37.13891661,-72.5015356
48.83754338,-119.9551149
41.28763689,-70.3208836
32.81310278,-104.2673408
30.01641644,-109.1582551
41.48686932,-70.03795545
31.3982705,-81.4640811
30.22190068,-86.68685444
43.04969185,-70.59970504
30.87163272,-92.13343565
36.40246531,-80.31859458
44.87142092,-119.9923166
32.68900166,-70.02275961
34.14396577,-111.0709015
39.2788911,-115.9229567
47.19696117,-90.16053603
34.30542612,-117.9755506
47.63320858,-70.09708693
32.14403129,-106.6765871
48.2758004,-110.2071718
37.43952629,-92.43153256
30.39204895,-97.6187348
49.82886587,-70.99570441
38.26744342,-112.6535534
33.40194243,-81.40043426
48.87025486,-70.0003339
41.84700639,-108.8618069
36.5568177,-81.3685575
35.53389725,-73.06527615
44.08275517,-71.13724341
31.58849668,-111.0792969
47.66307609,-77.25485103
31.42165127,-116.2217745
30.22770126,-92.13794948
43.74941315,-115.712014
31.08176035,-82.49910173
49.72890856,-79.11686547
30.67235393,-71.45762031
41.59543096,-104.3724185
32.75070681,-95.23932901
43.6726818,-75.47454354
49.48068225,-118.2525307
33.22811312,-96.55946837
46.58309483,-113.5776242
33.38260605,-119.2917245
39.47005939,-119.344307
37.47897753,-80.46615686
38.25928181,-75.61274061
37.07573422,-78.01477741
37.3098595,-86.21334149
49.81229436,-75.64939069
46.14815183,-119.9997957
30.08564296,-70.89105039
32.92532661,-97.40875438
35.45897842,-89.90709713
31.32430838,-73.38940459
43.84676312,-76.78309627
30.30470077,-80.55072842
46.72593458,-77.12514629
48.67173959,-93.22743882
42.79159904,-78.09552512
36.69543053,-101.7672052
49.53588085,-119.9564369
32.01054962,-87.84650115
46.67786866,-99.53623798
30.10705794,-119.2255017
43.09042331,-71.28322062
49.46437584,-82.26012411
39.97195999,-114.6062499
30.27322548,-70.95071819
30.39485495,-70.34261635
49.98568646,-75.49126937
35.86410065,-70.90770364
33.51130543,-113.2326143
31.7965081,-111.4824144
47.02545591,-96.10798666
34.50846945,-108.2513528
30.67851506,-87.52943972
44.01426083,-118.9942941
34.06607759,-87.98773774
39.94393349,-96.36398481
30.07665131,-115.3982629
44.70192651,-114.1926438
32.74695485,-84.72884215
35.08285319,-79.92302378
49.5142942,-96.51303891
44.53896497,-77.84887005
32.45609637,-71.03777277
30.00583035,-114.7787104
31.54099857,-105.6715725
30.24841211,-113.998464
47.32842369,-71.58045292
30.00498706,-83.97112709
49.82476211,-71.86943221
30.25457848,-85.2438429
30.84137396,-76.75575874
30.0273428,-90.98941931
47.95049038,-70.05523448
31.83439681,-87.76808114
32.89083652,-118.5727956
38.05857677,-70.99430272
48.95656049,-117.7734332
43.84918715,-93.17349105
30.17892359,-106.272132
43.2577437,-105.4926996
30.00258809,-76.26401593
31.27675139,-78.23207988
33.3364707,-109.4537203
44.03641368,-75.84495882
34.86601306,-89.23311659
30.00415165,-72.99511374
46.80578125,-111.5621745
46.78145368,-70.4570163
43.05719046,-114.9762452
48.23322955,-92.49988369
42.73879278,-70.04704448
46.81868495,-90.44928576
49.40017362,-72.94535952
48.37064352,-70.01260554
30.00165522,-75.14122725
38.37474258,-104.8330036
46.32642226,-71.46670335
49.28199547,-95.31481535
47.41932293,-70.61496978
31.91967808,-96.04557163
49.80084921,-71.415346
36.9405781,-115.5532181
30.10991556,-104.1771834
49.65613889,-116.5370459
41.15959822,-73.85616851
47.78315456,-91.96650345
49.39928323,-80.8465346
42.06866177,-87.3467383
33.86321981,-119.9500051
40.76988212,-76.04882404
37.68799066,-70.26311971
49.98975792,-111.943495
33.80283094,-96.53877566
35.80219827,-117.5507584
30.68719366,-119.9972515
31.25838584,-70.00393545
41.25493898,-93.02017391
30.43391349,-117.6860058
47.5971793,-70.81045984
48.008689,-70.05589995
37.20387068,-78.44111476
35.64069796,-83.43838292
46.84151545,-100.540368
30.00295248,-103.0807401
49.91615722,-70.66809197
49.713555,-116.8553844
44.59717872,-78.79339279
30.14463024,-102.3674437
31.53444374,-75.54810966
37.72485301,-87.65116637
33.50093579,-73.1616801
49.67851422,-70.00120387
49.78390955,-70.18395553
37.02053545,-70.42173553
38.62445343,-98.68591651
30.05514784,-70.4890101
40.03997174,-71.26499093
46.15103141,-118.1723339
30.0042224,-119.5757697
35.30785032,-87.26056712
34.10917551,-70.03383721
38.04290128,-70.48876033
30.64983116,-101.5923383
30.47487782,-112.8345201
33.75690758,-71.89228592
31.94360977,-105.3225413
42.79205223,-104.0234305
33.92431053,-118.0970347
39.63998285,-119.0220689
34.72537154,-113.9603589
37.55436854,-101.9659666
32.83253353,-119.5717206
49.95487973,-75.48070643
33.93577204,-96.07809249
34.20721174,-91.10556372
44.23750703,-116.3065636
35.03935079,-103.8287698
38.66660585,-70.19316934
43.05782835,-96.72922803
36.48820832,-94.53339428
44.42449579,-119.152932
39.58813238,-70.02775688
45.75598841,-91.84269486
31.1518437,-70.01342433
36.50395732,-70.73701427
32.20616562,-119.8744299
30.48483298,-116.3181701
34.67160098,-100.856761
38.96915578,-89.9411976
49.78541328,-70.00363407
47.77258089,-85.0456739
31.99882789,-70.0299516
31.30265526,-105.3566157
39.17654467,-111.873594
30.12419525,-119.9866513
31.52620859,-100.0711181
47.02162173,-87.80957839
30.8120715,-84.20057173
30.03898751,-77.11693979
45.69172689,-84.5560854
49.85482273,-109.9486583
49.91887492,-80.14265491
49.20497603,-75.91456984
31.03281035,-70.00290838
32.26012804,-114.0738582
49.83409137,-70.00865388
49.64906413,-77.9370399
33.30490879,-72.74870946
33.28512054,-111.3008781
44.35777945,-70.57262118
30.81306698,-72.90510637
36.3596272,-100.6280112
49.86601643,-75.04265555
49.74415898,-78.92169851
45.74825938,-89.45774452
40.91652957,-110.8311638
33.63102425,-100.485759
32.01890444,-119.9832454
32.14655048,-109.654235
41.01501771,-94.49062236
49.99931519,-82.90732579
49.34280048,-78.81814222
35.33673833,-89.18803069
41.69834503,-75.92075038
35.3350044,-106.7152053
30.02491889,-97.92927112
38.71446813,-90.67800045
38.46032722,-97.44908987
31.28480072,-70.57917744
49.92061065,-99.9362338
37.75227731,-93.84558234
31.23626504,-71.27712844
43.24223276,-77.00206248
32.91747223,-70.33523016
34.08713552,-117.4366561
30.32602962,-102.0939218
30.05709516,-116.9820377
39.22225397,-70.95973155
48.05034746,-81.42854868
32.18573267,-80.81523448
32.67470051,-75.56601291
34.7872733,-81.7497865
36.73045156,-72.63575996
